City,State,Address,AIN,Sold Price,Bedrooms,Bathrooms,Area (SqFt),Property Type,Year Built,Age,Sold Date (raw),Lot Size (val),Lot Size (unit),HOA Fee,Latitude,Longitude,ZPID
cambridge,ma,"385 Washington St, Cambridge, MA 02139",,$1.71M,5.0,3.0,3056.0,MULTI_FAMILY,,,1743145200000,3274.0,sqft,,42.36592,-71.09994,56428419
cambridge,ma,"173 Hancock St APT 7, Cambridge, MA 02139",,"$850,000",2.0,1.0,906.0,CONDO,,,1743145200000,,,,42.37098,-71.10653,56430646
cambridge,ma,"125 Harvard St APT 203, Cambridge, MA 02139",,"$204,027",1.0,1.0,687.0,CONDO,,,1743145200000,,,,42.365456,-71.09328,104466604
cambridge,ma,"77 Grozier Rd #2, Cambridge, MA 02138",,$1.66M,3.0,2.0,1564.0,CONDO,,,1743058800000,,,,42.379932,-71.141846,59216795
cambridge,ma,"24 Woodbridge St #2, Cambridge, MA 02140",,$1.10M,2.0,2.0,1230.0,CONDO,,,1743058800000,,,,42.39629,-71.12708,81378947
cambridge,ma,"130 Mount Auburn St APT 507, Cambridge, MA 02138",,$2.23M,2.0,3.0,1720.0,CONDO,,,1742972400000,,,,42.373066,-71.12438,56434392
cambridge,ma,"286 Sidney St, Cambridge, MA 02139",,"$988,000",2.0,2.0,1156.0,CONDO,,,1742972400000,,,,42.355373,-71.10728,165673921
cambridge,ma,"286 Sidney St #286, Cambridge, MA 02139",,"$988,000",2.0,2.0,1156.0,TOWNHOUSE,,,1742972400000,,,,42.355373,-71.10728,447321554
cambridge,ma,"97 Elmwood St #306, Cambridge, MA 02140",,$1.29M,2.0,2.0,1125.0,CONDO,,,1742972400000,,,,42.398087,-71.12862,2055262312
cambridge,ma,"29 Cushing St, Cambridge, MA 02138",,$1.10M,6.0,3.0,3621.0,MULTI_FAMILY,,,1742886000000,3049.0,sqft,,42.375793,-71.1513,56440571
cambridge,ma,"164 Appleton St, Cambridge, MA 02138",,$2.20M,3.0,4.0,3234.0,CONDO,,,1742886000000,,,,42.381866,-71.13354,108245348
cambridge,ma,"164 Appleton St UNIT 164, Cambridge, MA 02138",,$2.20M,3.0,4.0,2901.0,TOWNHOUSE,,,1742886000000,8352.0,sqft,,42.381943,-71.13369,349981017
cambridge,ma,"29-31 Cushing St #2, Cambridge, MA 02138",,$1.10M,3.0,2.0,1320.0,CONDO,,,1742886000000,,,,42.375813,-71.151306,446802471
cambridge,ma,"92 Willow St, Cambridge, MA 02141",,$1.70M,6.0,3.0,2724.0,MULTI_FAMILY,,,1742799600000,2124.0,sqft,,42.37207,-71.09224,56427939
cambridge,ma,"14 Concord Ave APT 406, Cambridge, MA 02138",,$1.20M,2.0,3.0,1280.0,CONDO,,,1742540400000,,,,42.37857,-71.1246,56438509
cambridge,ma,"108 Gore St UNIT 3, Cambridge, MA 02141",,$1.28M,2.0,2.0,1236.0,TOWNHOUSE,,,1742540400000,,,,42.372044,-71.08276,81379106
cambridge,ma,"12 Cedar St, Somerville, MA 02143",,$1.15M,2.0,3.0,1321.0,CONDO,,,1742454000000,,,,42.39764,-71.13124,56328217
cambridge,ma,"29-31 Cushing St #1, Cambridge, MA 02138",,"$935,000",3.0,2.0,1320.0,CONDO,,,1742454000000,,,,42.375813,-71.151306,443769522
cambridge,ma,"213 Harvard St #3R, Cambridge, MA 02139",,$1.85M,3.0,1.0,1231.0,CONDO,,,1742367600000,,,,42.367493,-71.09883,56428391
cambridge,ma,"26 Jay St, Cambridge, MA 02139",,$2.45M,5.0,3.0,3411.0,MULTI_FAMILY,,,1742367600000,5728.0,sqft,,42.365356,-71.10973,56431904
cambridge,ma,"213 Harvard St #6, Cambridge, MA 02139",,$1.85M,3.0,2.0,1668.0,CONDO,,,1742367600000,,,,42.367508,-71.09882,446020497
cambridge,ma,"417 Cardinal Medeiros Ave, Cambridge, MA 02141",,$3.74M,18.0,6.0,6012.0,MULTI_FAMILY,,,1742367600000,5227.0,sqft,,42.37165,-71.08903,2090162900
cambridge,ma,"12 Prince St APT 8, Cambridge, MA 02139",,"$800,000",3.0,1.0,969.0,CONDO,,,1742194800000,,,,42.360332,-71.11025,56429278
cambridge,ma,"129-205 Richdale Ave UNIT A6, Cambridge, MA 02140",,"$820,000",2.0,1.5,980.0,CONDO,,,1742194800000,,,,42.389744,-71.12864,56437539
cambridge,ma,"205 Richdale Ave APT A6, Cambridge, MA 02140",,"$820,000",2.0,2.0,980.0,CONDO,,,1742194800000,,,,42.389736,-71.12854,447128516
cambridge,ma,"439 Huron Ave #1, Cambridge, MA 02138",,$1.20M,2.0,2.0,1180.0,CONDO,,,1741935600000,,,,42.38089,-71.14114,56439739
cambridge,ma,"848 Massachusetts Ave APT 3, Cambridge, MA 02139",,"$560,000",0.0,1.0,476.0,CONDO,,,1741935600000,,,,42.36711,-71.10732,63711015
cambridge,ma,"94 Trowbridge St UNIT 94, Cambridge, MA 02138",,$2.50M,4.0,4.0,3100.0,TOWNHOUSE,,,1741935600000,,,,42.37588,-71.10967,440235228
cambridge,ma,"189 Lexington Ave #1, Cambridge, MA 02138",,$1.20M,3.0,2.0,1628.0,CONDO,,,1741935600000,,,,42.380844,-71.14123,2094562923
cambridge,ma,"641 Concord Ave, Cambridge, MA 02138",,$4.32M,4.0,2.0,2916.0,MULTI_FAMILY,,,1741849200000,0.6699954086317723,acres,,42.390133,-71.148186,56441722
cambridge,ma,"1 Earhart St UNIT 701, Cambridge, MA 02141",,"$176,387",1.0,1.5,815.0,CONDO,,,1741762800000,,,,42.37128,-71.07494,90142877
cambridge,ma,"26 Columbia St, Cambridge, MA 02139",,$5.43M,24.0,12.0,10484.0,MULTI_FAMILY,,,1741762800000,3395.0,sqft,,42.363983,-71.09947,296341709
cambridge,ma,"12 Concord Ave APT 2, Cambridge, MA 02138",,$1.50M,2.0,2.0,1354.0,CONDO,,,1741676400000,,,,42.378403,-71.12435,56438539
cambridge,ma,"8 Museum Way #1403, Cambridge, MA 02141",,"$705,000",1.0,1.0,796.0,CONDO,,,1741676400000,,,,42.37003,-71.07163,446231530
cambridge,ma,"404 Putnam Ave, Cambridge, MA 02139",,$2.61M,8.0,7.0,6186.0,MULTI_FAMILY,,,1741334400000,5429.0,sqft,,42.359997,-71.11224,346879848
cambridge,ma,"89 3rd St, Cambridge, MA 02141",,$2.79M,4.0,4.0,3117.0,SINGLE_FAMILY,,,1741248000000,1600.0,sqft,,42.3701,-71.080284,56426340
cambridge,ma,"508 Green St #3, Cambridge, MA 02139",,$1.36M,2.0,2.0,1168.0,CONDO,,,1741161600000,,,,42.367405,-71.1089,63709698
cambridge,ma,"1 Earhart St UNIT 105, Cambridge, MA 02141",,"$921,500",1.0,2.0,1027.0,TOWNHOUSE,,,1741161600000,1027.0,sqft,,42.37128,-71.07494,90178803
cambridge,ma,"138 Rindge Ave #138, Cambridge, MA 02140",,$1.90M,4.0,3.0,2484.0,CONDO,,,1741075200000,,,,42.393185,-71.130325,443711647
cambridge,ma,"32 Regent St, Cambridge, MA 02140",,$1.66M,4.0,3.0,2014.0,TOWNHOUSE,,,1740988800000,,,,42.38961,-71.122154,56425023
cambridge,ma,"175 Richdale Ave APT 410, Cambridge, MA 02140",,$1.00M,3.0,2.0,1527.0,CONDO,,,1740988800000,,,,42.389366,-71.12706,56425094
cambridge,ma,"10 Appleton St, Cambridge, MA 02138",,$10.5M,5.0,5.0,5822.0,SINGLE_FAMILY,,,1740988800000,0.30358126721763085,acres,,42.378246,-71.13332,56438916
cambridge,ma,"3 Meadow Way, Cambridge, MA 02138",,$3.85M,6.0,6.0,5384.0,SINGLE_FAMILY,,,1740988800000,7719.0,sqft,,42.377357,-71.14332,56440286
cambridge,ma,"1 Gardner Rd, Cambridge, MA 02139",,$1.80M,4.0,3.0,1683.0,SINGLE_FAMILY,,,1740729600000,1863.0,sqft,,42.37061,-71.09899,56428333
cambridge,ma,"50 Sacramento St, Cambridge, MA 02138",,$4.99M,6.0,5.0,4764.0,SINGLE_FAMILY,,,1740729600000,3957.0,sqft,,42.382423,-71.11477,56433700
cambridge,ma,"21 Hubbard Ave #21, Cambridge, MA 02140",,$2.45M,4.0,4.0,2350.0,TOWNHOUSE,,,1740729600000,5000.0,sqft,,42.388645,-71.12639,444125239
cambridge,ma,"20 Garfield St, Cambridge, MA 02138",,$3.95M,4.0,5.0,3956.0,SINGLE_FAMILY,,,1740643200000,6599.0,sqft,,42.383583,-71.1186,56434004
cambridge,ma,"423 Broadway, Cambridge, MA 02138",,$2.84M,4.0,4.0,3366.0,SINGLE_FAMILY,,,1740556800000,2672.0,sqft,,42.372715,-71.1092,56433034
cambridge,ma,"12 Prince St APT 10, Cambridge, MA 02139",,"$90,000",3.0,1.0,960.0,CONDO,,,1740470400000,,,,42.360313,-71.11027,56429279
cambridge,ma,"59-61 Reservoir St #1, Cambridge, MA 02138",,$1.25M,2.0,2.5,1637.0,CONDO,,,1740470400000,4225.0,sqft,,42.38112,-71.13613,63712235
cambridge,ma,"59-61 Reservoir St, Cambridge, MA 02138",,$1.25M,2.0,3.0,1067.0,CONDO,,,1740470400000,,,,42.38112,-71.13613,447892357
cambridge,ma,"85 Richdale Ave UNIT 2, Cambridge, MA 02140",,"$812,000",2.0,2.0,1090.0,CONDO,,,1740124800000,,,,42.38892,-71.12419,67302275
cambridge,ma,"309 Elm St #2, Cambridge, MA 02139",,"$595,000",2.0,1.0,698.0,CONDO,,,1740124800000,,,,42.37378,-71.095245,71810430
cambridge,ma,"422-424 Broadway #1, Cambridge, MA 02138",,"$375,518",1.0,1.0,544.0,CONDO,,,1740038400000,,,,42.37265,-71.10989,448878768
cambridge,ma,"75-83 Cambridge Pkwy UNIT W1201, Cambridge, MA 02142",,$3.30M,3.0,2.5,1910.0,CONDO,,,1739952000000,,,,42.364475,-71.07711,165670774
cambridge,ma,"10 Rogers St APT 507, Cambridge, MA 02142",,"$894,000",2.0,2.0,1282.0,CONDO,,,1739865600000,,,,42.365635,-71.07739,56425733
cambridge,ma,"8 Thingvalla Ave, Cambridge, MA 02138",,$1.33M,,0.0,,LOT,,,1739865600000,6250.0,sqft,,42.37602,-71.15254,56440592
cambridge,ma,"8-12 Museum Way UNIT 1822, Cambridge, MA 02141",,$1.19M,2.0,2.0,1050.0,CONDO,,,1739865600000,,,,42.37011,-71.071686,448877907
cambridge,ma,"3 Crawford St APT 5, Cambridge, MA 02139",,"$610,000",1.0,1.0,590.0,CONDO,,,1739520000000,,,,42.371326,-71.107285,56430816
cambridge,ma,"79 Dana St #3, Cambridge, MA 02138",,"$550,000",1.0,1.0,954.0,CONDO,,,1739520000000,,,,42.374283,-71.10751,56433021
cambridge,ma,"17 Miller Ave, Cambridge, MA 02140",,$2.36M,3.0,1.0,1440.0,SINGLE_FAMILY,,,1739520000000,2613.0,sqft,,42.392586,-71.12058,56435633
cambridge,ma,"7 Beech St #206, Cambridge, MA 02140",,$1.48M,2.0,2.0,1190.0,CONDO,,,1739520000000,,,,42.390945,-71.12107,339565523
cambridge,ma,"34 Pearl St #2, Cambridge, MA 02139",,$1.68M,3.0,3.0,1718.0,CONDO,,,1739520000000,1695.0,sqft,,42.36392,-71.10317,440186195
cambridge,ma,"75-83 Cambridge Pkwy #210, Cambridge, MA 02142",,$1.72M,2.0,2.0,1210.0,CONDO,,,1739520000000,,,,42.364384,-71.076935,448877805
cambridge,ma,"170 Gore St APT 409, Cambridge, MA 02141",,"$337,557",1.0,1.0,644.0,CONDO,,,1739433600000,,,,42.372612,-71.08615,56426934
cambridge,ma,"35 Walden St APT 2B, Cambridge, MA 02140",,"$865,000",2.0,2.0,1096.0,CONDO,,,1739433600000,,,,42.39009,-71.12445,443141360
cambridge,ma,"170 Gore St APT 312, Cambridge, MA 02141",,"$845,000",2.0,2.0,960.0,CONDO,,,1739260800000,,,,42.372612,-71.08615,56426918
cambridge,ma,"28 Putnam Ave, Cambridge, MA 02139",,$3.02M,9.0,3.0,4219.0,MULTI_FAMILY,,,1739174400000,4047.0,sqft,,42.3691,-71.113266,56431794
cambridge,ma,"190-192 Appleton St, Cambridge, MA 02138",,$3.20M,6.0,5.0,3492.0,MULTI_FAMILY,,,1739174400000,6381.0,sqft,,42.38261,-71.13329,443126715
cambridge,ma,"194 Franklin St #2, Cambridge, MA 02139",,$1.51M,3.0,4.0,1662.0,TOWNHOUSE,,,1738915200000,,,,42.36322,-71.10328,166058259
cambridge,ma,"47 Bay State Rd #1, Cambridge, MA 02138",,$1.30M,2.0,3.0,1660.0,TOWNHOUSE,,,1738915200000,,,,42.387634,-71.13933,441870847
cambridge,ma,"149 Upland Rd, Cambridge, MA 02140",,$2.14M,5.0,3.0,2688.0,SINGLE_FAMILY,,,1738828800000,3000.0,sqft,,42.387096,-71.12522,56441810
cambridge,ma,"5 Lamson Pl #1, Cambridge, MA 02139",,"$470,550",0.0,1.0,474.0,CONDO,,,1738656000000,,,,42.36722,-71.100876,67302082
cambridge,ma,"133 Spring St APT 2, Cambridge, MA 02141",,$1.10M,3.0,3.0,1745.0,CONDO,,,1738656000000,6205.0,sqft,,42.36972,-71.08448,2081957471
cambridge,ma,"3 Crawford St, Cambridge, MA 02139",,"$525,000",1.0,1.0,580.0,APARTMENT,,,1738310400000,,,,42.37103,-71.107414,56430814
cambridge,ma,"22 Hancock St, Cambridge, MA 02139",,$1.78M,4.0,3.0,2038.0,SINGLE_FAMILY,,,1738310400000,3003.0,sqft,,42.367294,-71.10978,56431540
cambridge,ma,"2353 Massachusetts Ave APT 82, Cambridge, MA 02140",,"$610,000",2.0,1.0,913.0,CONDO,,,1738310400000,913.0,sqft,,42.39655,-71.12875,56435887
cambridge,ma,"95 Fayerweather St #1, Cambridge, MA 02138",,"$245,000",2.0,1.0,1034.0,CONDO,,,1738310400000,,,,42.38211,-71.13742,56439696
cambridge,ma,"56 Creighton St #B, Cambridge, MA 02140",,$3.60M,4.0,4.0,2950.0,CONDO,,,1738310400000,0.2699954086317723,acres,,42.389473,-71.1234,439966517
cambridge,ma,"145 Willow St #2, Cambridge, MA 02141",,$1.10M,2.0,2.0,1040.0,CONDO,,,1738310400000,,,,42.373432,-71.091484,2119454531
cambridge,ma,"66 Kinnaird St, Cambridge, MA 02139",,$1.40M,3.0,2.0,1600.0,MULTI_FAMILY,,,1738224000000,3049.0,sqft,,42.366776,-71.10997,56431985
cambridge,ma,"68 Kinnaird St, Cambridge, MA 02139",,$1.40M,2.0,1.0,1160.0,SINGLE_FAMILY,,,1738224000000,3049.0,sqft,,42.366833,-71.110085,56431986
cambridge,ma,"50 Follen St APT 211, Cambridge, MA 02138",,"$845,000",2.0,2.0,1141.0,CONDO,,,1738224000000,,,,42.378113,-71.121315,56434653
cambridge,ma,"2 Earhart St UNIT 609, Cambridge, MA 02141",,"$880,000",2.0,1.0,910.0,CONDO,,,1738224000000,,,,42.371117,-71.074135,90178504
cambridge,ma,"238 Columbia St #1N, Cambridge, MA 02139",,"$155,801",0.0,1.0,649.0,CONDO,,,1738137600000,,,,42.369164,-71.09629,56427670
cambridge,ma,"29 Concord Ave APT 303, Cambridge, MA 02138",,"$670,000",1.0,1.0,503.0,CONDO,,,1738137600000,,,,42.37962,-71.12558,56438345
cambridge,ma,"56 Creighton St #C, Cambridge, MA 02140",,$3.90M,3.0,4.0,3145.0,TOWNHOUSE,,,1738137600000,0.2712809917355372,acres,,42.389473,-71.1234,440703086
cambridge,ma,"44 Concord Ave APT 202, Cambridge, MA 02138",,"$880,000",2.0,2.0,1148.0,CONDO,,,1738051200000,,,,42.380318,-71.12772,56439040
cambridge,ma,"23 Howard St #1, Cambridge, MA 02139",,"$925,000",3.0,2.0,956.0,CONDO,,,1738051200000,,,,42.364338,-71.11092,339505851
cambridge,ma,"148 Columbia St #4, Cambridge, MA 02139",,$1.36M,3.0,3.0,1979.0,TOWNHOUSE,,,1738051200000,6297.0,sqft,,42.366833,-71.09782,398635708
cambridge,ma,"20 Wendell St, Cambridge, MA 02138",,$2.88M,5.0,2.0,3997.0,MULTI_FAMILY,,,1737964800000,7499.0,sqft,,42.381435,-71.11804,247863794
cambridge,ma,"112 Aberdeen Ave #2, Cambridge, MA 02138",,"$955,000",3.0,2.0,1782.0,CONDO,,,1737964800000,,,,42.378235,-71.1474,440008846
cambridge,ma,"39 Clifton St, Cambridge, MA 02140",,$1.70M,3.0,3.0,1910.0,SINGLE_FAMILY,,,1737705600000,5999.0,sqft,,42.39488,-71.13609,56436643
cambridge,ma,"17 Otis St #D711, Cambridge, MA 02141",,$1.35M,2.0,3.0,1646.0,CONDO,,,1737705600000,,,,42.370155,-71.07736,348917353
cambridge,ma,"175 Richdale Ave APT 412, Cambridge, MA 02140",,"$535,000",1.0,1.0,670.0,CONDO,,,1737532800000,,,,42.38938,-71.127045,56425067
cambridge,ma,"5 Livermore Pl, Cambridge, MA 02141",,"$850,000",2.0,1.0,1120.0,SINGLE_FAMILY,,,1737532800000,946.0,sqft,,42.370895,-71.09507,56427912
cambridge,ma,"26 Healey St, Cambridge, MA 02138",,$3.23M,3.0,3.0,2144.0,SINGLE_FAMILY,,,1737446400000,5750.0,sqft,,42.380054,-71.1292,56439075
cambridge,ma,"9 Harding St #2, Cambridge, MA 02141",,"$745,000",1.0,2.0,788.0,CONDO,,,1737446400000,,,,42.372852,-71.09073,125820269
cambridge,ma,"27 Jay St, Cambridge, MA 02139",,$2.80M,5.0,5.0,2941.0,SINGLE_FAMILY,,,1736928000000,2046.0,sqft,,42.36533,-71.11017,56431919
cambridge,ma,"11 Edward T Sullivan Rd, Cambridge, MA 02138",,$1.63M,6.0,5.0,3094.0,MULTI_FAMILY,,,1736928000000,4791.0,sqft,,42.37552,-71.153595,56440600
cambridge,ma,"11-13 Edward T Sullivan Rd, Cambridge, MA 02138",,$1.63M,6.0,3.0,3094.0,MULTI_FAMILY,,,1736928000000,4999.0,sqft,,42.37554,-71.15384,442579475
cambridge,ma,"73 River St APT 3A, Cambridge, MA 02139",,"$611,000",2.0,1.0,752.0,CONDO,,,1736755200000,,,,42.36443,-71.10744,299461374
cambridge,ma,"42 Roberts Rd #1, Cambridge, MA 02138",,"$808,000",2.0,1.0,948.0,CONDO,,,1736496000000,,,,42.37725,-71.10804,56433274
cambridge,ma,"16-18 Dover St, Cambridge, MA 02140",,$1.70M,4.0,4.0,2179.0,CONDO,,,1736496000000,,,,42.39464,-71.12657,449829094
cambridge,ma,"4 Trowbridge Pl APT 4C, Cambridge, MA 02138",,"$725,000",2.0,1.0,700.0,CONDO,,,1736496000000,,,,42.372574,-71.1119,2061666856
cambridge,ma,"93 Thorndike St #1, East Cambridge, MA 02141",,$1.17M,3.0,3.0,1582.0,CONDO,,,1736496000000,,,,42.37013,-71.08231,2089280663
cambridge,ma,"135 Tremont St, Cambridge, MA 02139",,"$935,000",2.0,2.0,1188.0,SINGLE_FAMILY,,,1736409600000,1392.0,sqft,,42.374104,-71.09698,56428020
cambridge,ma,"284 Harvard St APT 75, Cambridge, MA 02139",,"$871,500",2.0,2.0,872.0,CONDO,,,1736236800000,,,,42.36916,-71.10465,56431407
cambridge,ma,"75-83 Cambridge Pkwy #E1202, Cambridge, MA 02142",,$2.33M,2.0,3.0,1575.0,CONDO,,,1736236800000,,,,42.364475,-71.07711,165670753
cambridge,ma,"133 Spring St #1, Cambridge, MA 02141",,$1.30M,2.0,3.0,1835.0,CONDO,,,1736236800000,6205.0,sqft,,42.36972,-71.08448,2079414238
cambridge,ma,"131 Spring St #2, Cambridge, MA 02141",,$1.23M,3.0,3.0,1745.0,CONDO,,,1736236800000,6205.0,sqft,,42.36958,-71.08449,2111434291
cambridge,ma,"318 Rindge Ave UNIT 102, Cambridge, MA 02140",,"$851,000",2.0,2.0,1149.0,CONDO,,,1736150400000,,,,42.391777,-71.137024,81379218
cambridge,ma,"8-12 Museum Way #417, Cambridge, MA 02141",,"$645,000",1.0,1.0,610.0,CONDO,,,1736150400000,,,,42.36965,-71.071754,448880069
cambridge,ma,"159 Lakeview Ave, Cambridge, MA 02138",,$2.65M,8.0,3.0,4222.0,MULTI_FAMILY,,,1736150400000,4060.0,sqft,,42.380787,-71.13975,2058952678
cambridge,ma,"7 Maynard Pl, Cambridge, MA 02138",,$2.08M,3.0,3.0,1900.0,SINGLE_FAMILY,,,1735891200000,2140.0,sqft,,42.375168,-71.132256,56438832
cambridge,ma,"41 Tierney St, Cambridge, MA 02138",,$3.00M,5.0,4.0,3550.0,SINGLE_FAMILY,,,1735891200000,3200.0,sqft,,42.384068,-71.13096,56439229
cambridge,ma,"6 Standish St #1, Cambridge, MA 02138",,"$765,000",2.0,1.0,855.0,CONDO,,,1735891200000,,,,42.381454,-71.13905,56439801
cambridge,ma,"8-12 Museum Way #1527, Cambridge, MA 02141",,"$689,000",1.0,1.0,663.0,TOWNHOUSE,,,1735891200000,,,,42.370094,-71.071724,165671384
cambridge,ma,"49 Bay State Rd #3, Cambridge, MA 02138",,$1.65M,3.0,4.0,2504.0,TOWNHOUSE,,,1735804800000,,,,42.387512,-71.13941,443719274
cambridge,ma,"97 Elmwood St #105, Cambridge, MA 02140",,"$795,000",0.0,1.0,642.0,CONDO,,,1735804800000,,,,42.398087,-71.12862,2056398373
cambridge,ma,"4 Six Canal Park #210, Cambridge, MA 02141",,$1.10M,3.0,2.0,1434.0,CONDO,,,1735632000000,,,,42.36952,-71.075,441888353
cambridge,ma,"6 Canal Park APT 210, Cambridge, MA 02141",,$1.10M,3.0,2.0,1434.0,CONDO,,,1735545600000,,,,42.369404,-71.07456,56425593
cambridge,ma,"7 Meacham Rd, Cambridge, MA 02140",,$1.01M,2.0,1.0,1208.0,CONDO,,,1735545600000,,,,42.39562,-71.1272,56435826
cambridge,ma,"7 Meacham Rd #7, Cambridge, MA 02140",,$1.01M,2.0,2.0,1205.0,CONDO,,,1735545600000,,,,42.395607,-71.12719,442315185
cambridge,ma,"97 Elmwood St #207, Cambridge, MA 02140",,$1.15M,2.0,2.0,922.0,CONDO,,,1735545600000,,,,42.398087,-71.12862,2055262311
cambridge,ma,"180 Fayerweather St #1, Cambridge, MA 02138",,$1.43M,2.0,2.0,1500.0,CONDO,,,1735545600000,,,,42.385387,-71.13448,2137414402
cambridge,ma,"39 Sherman St #2, Cambridge, MA 02138",,$1.28M,3.0,4.0,1848.0,TOWNHOUSE,,,1735372800000,,,,42.385746,-71.1309,2054463040
cambridge,ma,"28 Willow St, Cambridge, MA 02141",,$1.44M,4.0,3.0,2326.0,MULTI_FAMILY,,,1734940800000,1742.0,sqft,,42.370804,-71.09303,56427963
cambridge,ma,"27 West St APT 1, Cambridge, MA 02139",,"$770,000",2.0,1.0,828.0,CONDO,,,1734940800000,,,,42.370007,-71.10437,81378829
cambridge,ma,"152 Spring St, Cambridge, MA 02141",,$1.30M,4.0,2.0,2500.0,MULTI_FAMILY,,,1734681600000,0.02,sqft,,42.36945,-71.08518,56426575
cambridge,ma,"75 Richdale Ave SUITE 3, Cambridge, MA 02140",,$1.70M,2.0,2.0,3086.0,CONDO,,,1734681600000,,,,42.38874,-71.12356,56437413
cambridge,ma,"17 Healey St APT 103, Cambridge, MA 02138",,"$667,000",2.0,2.0,875.0,CONDO,,,1734681600000,0.0,sqft,,42.38034,-71.12875,56439014
cambridge,ma,"492 Putnam Ave #492, Cambridge, MA 02139",,$2.25M,4.0,4.0,2740.0,CONDO,,,1734681600000,,,,42.35845,-71.10967,440151067
cambridge,ma,"286 Broadway #1, Cambridge, MA 02139",,$2.10M,3.0,4.0,1945.0,TOWNHOUSE,,,1734681600000,,,,42.367947,-71.09813,442551641
cambridge,ma,"131 Spring St #PENTHOUSE, Cambridge, MA 02141",,$1.58M,3.0,3.0,1705.0,CONDO,,,1734595200000,6205.0,sqft,,42.36958,-71.08449,442249786
cambridge,ma,"73-75 Lawn St #1, Cambridge, MA 02138",,"$515,000",1.0,1.0,784.0,CONDO,,,1734595200000,0.0,sqft,,42.378296,-71.15491,448879283
cambridge,ma,"983 Memorial Dr APT 302, Cambridge, MA 02138",,$1.53M,3.0,2.0,1606.0,CONDO,,,1734595200000,,,,42.372612,-71.125206,2098520519
cambridge,ma,"10 McTernan St #C206, Cambridge, MA 02139",,$1.27M,3.0,2.0,1450.0,CONDO,,,1734508800000,,,,42.36071,-71.107765,113215005
cambridge,ma,"10 Corporal McTernan St UNIT C206, Cambridge, MA 02139",,$1.27M,3.0,2.0,1450.0,CONDO,,,1734508800000,,,,42.36063,-71.107574,402805564
cambridge,ma,"2 Arlington St APT 3, Cambridge, MA 02140",,"$390,000",0.0,1.0,349.0,CONDO,,,1734336000000,,,,42.386383,-71.11974,56435189
cambridge,ma,"195 Harvey St APT 3, Cambridge, MA 02140",,"$640,000",1.0,1.0,575.0,CONDO,,,1734336000000,,,,42.39767,-71.135544,62650862
cambridge,ma,"187-197 Concord Ave UNIT 6, Cambridge, MA 02138",,"$530,000",1.0,1.0,537.0,CONDO,,,1734336000000,,,,42.382404,-71.13067,113265715
cambridge,ma,"660-674 Cambridge St, Cambridge, MA 02141",,$8.65M,27.0,13.0,15294.0,MULTI_FAMILY,,,1734336000000,4356.0,sqft,,42.371845,-71.0876,2054757216
cambridge,ma,"193 Concord Ave APT 6, Cambridge, MA 02138",,"$530,000",1.0,1.0,537.0,CONDO,,,1734336000000,,,,42.38231,-71.13062,2074300053
cambridge,ma,"1643 Cambridge St APT 41, Cambridge, MA 02138",,"$735,000",2.0,1.0,705.0,CONDO,,,1734076800000,,,,42.375065,-71.10973,56433198
cambridge,ma,"3 Healey St, Cambridge, MA 02138",,$2.30M,4.0,3.0,2254.0,SINGLE_FAMILY,,,1734076800000,2656.0,sqft,,42.380074,-71.12833,56439058
cambridge,ma,"10 Allen St #2, Cambridge, MA 02140",,"$769,000",1.0,1.0,1431.0,CONDO,,,1734076800000,,,,42.390163,-71.11981,71552344
cambridge,ma,"17 Otis St UNIT 204, Cambridge, MA 02141",,"$825,000",1.0,1.0,881.0,CONDO,,,1734076800000,,,,42.370155,-71.07736,81378894
cambridge,ma,"93 Sciarappa St #2, Cambridge, MA 02141",,"$854,000",2.0,2.0,905.0,CONDO,,,1734076800000,,,,42.369312,-71.082115,90134983
cambridge,ma,"2 Soden St #2, Cambridge, MA 02139",,$2.17M,4.0,4.0,2638.0,CONDO,,,1734076800000,,,,42.36498,-71.10812,352323335
cambridge,ma,"122 122b Spg, Cambridge, MA 02141",,$1.90M,3.0,3.0,2259.0,SINGLE_FAMILY,,,1734076800000,961.0,sqft,,42.36929,-71.0839,380046447
cambridge,ma,"4 Soden St #4, Cambridge, MA 02139",,$2.17M,4.0,4.0,2668.0,CONDO,,,1734076800000,5089.0,sqft,,42.36514,-71.10846,440265773
cambridge,ma,"10 Museum Way APT 922, Cambridge, MA 02141",,"$975,000",2.0,2.0,1050.0,CONDO,,,1734076800000,,,,42.370426,-71.07126,2102536785
cambridge,ma,"55 Sacramento St APT 5, Cambridge, MA 02138",,"$776,000",2.0,1.0,790.0,CONDO,,,1733990400000,,,,42.382683,-71.11417,67301915
cambridge,ma,"175 River St, Cambridge, MA 02139",,$2.28M,12.0,3.0,3954.0,MULTI_FAMILY,,,1733904000000,2799.0,sqft,,42.3636,-71.11009,56432123
cambridge,ma,"478 Putnam Ave APT 1, Cambridge, MA 02139",,"$700,000",2.0,1.0,957.0,CONDO,,,1733817600000,,,,42.35887,-71.10978,56429433
cambridge,ma,"7 Greenough Ave, Cambridge, MA 02139",,$1.95M,5.0,1.5,2546.0,CONDO,,,1733817600000,,,,42.373447,-71.1058,56430318
cambridge,ma,"7 Greenough Ave #7, Cambridge, MA 02139",,$1.95M,5.0,2.0,2546.0,CONDO,,,1733817600000,0.0,sqft,,42.37352,-71.10576,442016436
